              Bogotá   '2022-10-27'   '3754'
              Bogotá   '2022-11-03'   '7502'
              Bogotá   '2022-11-10'   '2766'
              Bogotá   '2022-11-17'   '3933'
              Bogotá   '2022-11-24'   '7552'
              Bogotá   '2022-12-01'   '3638'
              Bogotá   '2022-12-10'   '6082'
              Bogotá   '2022-12-15'   '3806'
              Bogotá   '2022-12-22'   '4088'
              Bogotá   '2022-12-29'   '8038'
              Bogotá   '2023-01-05'   '1171'
              Bogotá   '2023-01-12'   '3356'
              Bogotá   '2023-01-19'   '8443'
              Bogotá   '2023-01-26'   '0973'
              Bogotá   '2023-02-02'   '9978'
              Bogotá   '2023-02-09'   '6711'
              Bogotá   '2023-02-16'   '4136'
              Bogotá   '2023-02-23'   '7410'
              Bogotá   '2023-03-02'   '6440'
              Bogotá   '2023-03-09'   '8496'
              Bogotá   '2023-03-16'   '2756'
